n,f=0.1,f=0.1_ES,f=0.25,f=0.25_ES,f=0.5,f=0.5_ES,f=0.75,f=0.75_ES,f=1.0,f=1.0_ES
23800,1.7453374862670898,122.80248165130615,1.2233896255493164,69.66229152679443,0.27792835235595703,19.05972194671631,0.21167945861816406,9.541543006896973,0.16289710998535156,7.861537933349609
24000,1.7673444747924805,123.92127895355225,1.223496437072754,70.7811164855957,0.27792835235595703,19.059855461120605,0.21170616149902344,9.54164981842041,0.16289710998535156,7.861804962158203
24200,1.8271141052246094,125.5996446609497,1.2343521118164062,72.4595890045166,0.28894615173339844,19.619908332824707,0.21170616149902344,9.541569709777832,0.16289710998535156,7.861965179443359
24400,1.8272743225097656,126.15921783447266,1.245448112487793,72.45969581604004,0.2999086380004883,19.62014865875244,0.21167945861816406,9.541756629943848,0.16289710998535156,7.862205505371094
24600,1.8273544311523438,127.27806854248047,1.2674264907836914,73.57862758636475,0.3218860626220703,19.62025547027588,0.21170616149902344,9.541996955871582,0.16289710998535156,7.862392425537109
24800,1.838104248046875,129.51579666137695,1.2675065994262695,74.13806533813477,0.3218860626220703,19.62014865875244,0.21170616149902344,9.542157173156738,0.16289710998535156,7.86236572265625
25000,1.8381576538085938,131.7536563873291,1.267533302307129,75.25712966918945,0.3218860626220703,19.62020206451416,0.21170616149902344,9.542157173156738,0.16289710998535156,7.862632751464844
25200,1.8491744995117188,132.31317520141602,1.2675065994262695,76.37600135803223,0.3219127655029297,19.620415687561035,0.21170616149902344,9.542263984680176,0.16289710998535156,7.862606048583984
25400,1.8601922988891602,132.8725881576538,1.267533302307129,76.93554592132568,0.32193946838378906,19.620415687561035,0.21170616149902344,9.54250431060791,0.16289710998535156,7.862632751464844
25600,1.9041032791137695,135.11039352416992,1.2784690856933594,78.05445098876953,0.33295249938964844,19.620469093322754,0.21167945861816406,9.542557716369629,0.16289710998535156,7.862979888916016
25800,1.9481992721557617,136.2293243408203,1.2786293029785156,78.61388778686523,0.3329792022705078,19.62057590484619,0.21167945861816406,9.542691230773926,0.16289710998535156,7.863006591796875
26000,1.9591350555419922,137.34822940826416,1.300370216369629,80.29233455657959,0.3329792022705078,19.620816230773926,0.21170616149902344,9.542717933654785,0.16289710998535156,7.863006591796875
26200,1.9701261520385742,138.46713161468506,1.3115472793579102,80.29228115081787,0.3329792022705078,19.620816230773926,0.21170616149902344,9.542744636535645,0.1628704071044922,7.863166809082031
26400,1.9701261520385742,140.70491218566895,1.3225345611572266,80.85158634185791,0.343994140625,19.620762825012207,0.2227497100830078,9.542798042297363,0.1628704071044922,7.86322021484375
26600,1.9922399520874023,141.26432514190674,1.3445405960083008,81.41126537322998,0.343994140625,19.62108325958252,0.2227497100830078,9.543038368225098,0.16289710998535156,7.86322021484375
26800,1.992213249206543,142.9425859451294,1.35552978515625,81.41139888763428,0.34394073486328125,19.621216773986816,0.2227764129638672,9.543492317199707,0.16289710998535156,7.863780975341797
27000,2.0031747817993164,144.06156826019287,1.3555564880371094,82.53027629852295,0.34394073486328125,19.621243476867676,0.2227497100830078,9.543545722961426,0.16289710998535156,7.863887786865234
27200,2.014164924621582,144.06159496307373,1.3556098937988281,82.53040981292725,0.3550100326538086,19.621243476867676,0.2227497100830078,9.543545722961426,0.16289710998535156,7.8639678955078125
27400,2.03627872467041,144.6209545135498,1.3555564880371094,83.08984851837158,0.3550901412963867,19.621350288391113,0.2227764129638672,9.543679237365723,0.16289710998535156,7.864288330078125
27600,2.047161102294922,145.73991203308105,1.3555030822753906,84.20872688293457,0.35506343841552734,19.621323585510254,0.2227497100830078,9.543839454650879,0.16289710998535156,7.8643951416015625
